# v2.2 | 20260226 | BIM Template ble_materials
SOURCE_SHEET,MAT_DISCIPLINE,MAT_ISO_19650_ID,MAT_CODE,MAT_ELEMENT_TYPE,MAT_CATEGORY,MAT_NAME,MAT_APPLICATION,MAT_LOCATION,MAT_THICKNESS_MM,MAT_THICKNESS_INCH,MAT_COST_UNIT_USD,MAT_COST_UNIT_UGX,MAT_DURABILITY,MAT_SPECIFICATIONS,MAT_LAYER_COUNT,MAT_LAYER_1_MATERIAL,MAT_LAYER_1_THICKNESS_MM,MAT_LAYER_1_FUNCTION,MAT_LAYER_2_MATERIAL,MAT_LAYER_2_THICKNESS_MM,MAT_LAYER_2_FUNCTION,MAT_LAYER_3_MATERIAL,MAT_LAYER_3_THICKNESS_MM,MAT_LAYER_3_FUNCTION,MAT_LAYER_4_MATERIAL,MAT_LAYER_4_THICKNESS_MM,MAT_LAYER_4_FUNCTION,MAT_LAYER_5_MATERIAL,MAT_LAYER_5_THICKNESS_MM,MAT_LAYER_5_FUNCTION,MAT_MANUFACTURER,MAT_STANDARD,MAT_FEATURES,BLE_APP-REVIT-BASE-MATERIAL,BLE_APP-IDENTITY-CLASS,BLE_APP-COLOR,BLE_APP-TRANSPARENCY,BLE_APP-SMOOTHNESS,BLE_APP-SHININESS,BLE_APP-SURFACE-FG-COLOR,BLE_APP-SURFACE-FG-PATTERN,BLE_APP-CUT-FG-COLOR,BLE_APP-CUT-FG-PATTERN,BLE_APP-IMAGE,BLE_APP-DESCRIPTION,BLE_APP-COMMENTS,BLE_APP-SURFACE-BG-PATTERN,BLE_APP-SURFACE-BG-COLOR,BLE_APP-CUT-BG-PATTERN,BLE_APP-CUT-BG-COLOR,BLE_APP-PHYSICAL-ASSET,BLE_APP-THERMAL-ASSET,BLE_MAT_TEXTURE_URL,PROP_DENSITY_KG_M3,PROP_THERMAL_COND_W_MK,PROP_THERMAL_RES_M2K_W,PROP_SPECIFIC_HEAT_J_KGK,PROP_FIRE_RATING,PROP_ACOUSTIC_ABS,PROP_SOUND_RED_DB,PROP_CARBON_KG_M3,MAT_COST_ASSEMBLY_USD,MAT_COST_ASSEMBLY_UGX,BLE_APP-CUT_PATTERN,BLE_APP-SURFACE_PATTERN,BLE_APP-BACKGROUND_PATTERN,BLE_APP-SHADING_RGB,PROP_COMP_STRENGTH_MPA,PROP_TENS_STRENGTH_MPA
02_FLOORS,FLOORS,A-FLR-MICROCEMENT-5MM-INT-MC02,FLR-083,A-FLR,MICROCEMENT,MICROCEMENT HEAVY DUTY 5MM,INTERIOR,COMMERCIAL,5.0,0.1968503937,10.0,37000,VERY GOOD,ENHANCED THICKNESS,3.0,BASE COAT,2.0,FINISH 2 [5],FINISH COAT,2.5,FINISH 2 [5],SEALER,0.5,FINISH 2 [5],,0.0,,,0.0,,HIMA CEMENT,UNBS 822-1,VERY GOOD DURABILITY,"Concrete, Cast-in-Place gray",Concrete,RGB 192-192-192,,50.0,64.0,RGB 000-000-000,Sand,RGB 000-000-000,Concrete,1/Mats/concrete_cast-in-place_color.jpg,MICROCEMENT HEAVY DUTY 5MM. 5mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Concrete(1),Concrete,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.004,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-CORK-TILE-6MM-INT-SP01,FLR-084,A-FLR,CORK,CORK TILE 6MM,INTERIOR,STUDY,6.0,0.2362204724,15.0,55500,GOOD,NATURAL CORK,1.0,CORK TILE,6.0,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,RAK CERAMICS,"BS EN 14411:2016, ISO 13006",GOOD DURABILITY,Carpet (1),Carpet,RGB 160-147-132,,50.0,,RGB 000-000-000,Sand,RGB 000-000-000,,1/Mats/carpet_berber_color_mix01.jpg,CORK TILE 6MM. 6mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2300 kg/m³. λ=1.3 W/mK. Complies with BS EN 14411:2016.,Substrate level within 3mm over 3m span. Use BS 5385 compliant adhesive system. Grout joints 2-5mm width. Maintain A1 Non-combustible in completed assembly. Install per BS EN 14411:2016.,,RGB 000-000-000,,RGB 000-000-000,,,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/white_marble/white_marble_diff_2k.jpg,2300.0,1.3,0.005,800.0,A1 Non-combustible,0.01,0.0,400.0,25.0,93750.0,Tile-Cut-Ceramic,Tile-300x300,Solid fill,"255,255,255",200.0,0.0
02_FLOORS,FLOORS,A-FLR-LINOLEUM-2.5MM-INT-SP02,FLR-085,A-FLR,LINOLEUM,LINOLEUM SHEET 2.5MM,INTERIOR,HEALTHCARE,2.5,0.0984251969,10.0,37000,GOOD,NATURAL LINOLEUM,1.0,LINOLEUM SHEET,2.5,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,TARKETT,UNBS 822-1,GOOD DURABILITY,Vinyl Composition Tile,Generic,RGB 179-160-124,,50.0,128.0,RGB 000-000-000,300mm Tile,RGB 000-000-000,,1\mats\finishes.flooring.vct.squares.jpg,LINOLEUM SHEET 2.5MM. 2.5mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=0.17 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Vinyl Flooring(1),Vinyl Flooring,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/linoleum/linoleum_diff_2k.jpg,2400.0,0.17,0.015,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Plastic-Cut,Linoleum,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-SPORTS-PU-8MM-INT-SP03,FLR-086,A-FLR,SPORTS FLOOR,PU SPORTS FLOOR 8MM,INTERIOR,SPORTS HALL,8.0,0.3149606299,20.0,74000,EXCELLENT,POINT ELASTIC SYSTEM,3.0,ELASTIC LAYER,6.0,FINISH 1 [4],PU SURFACE,2.0,FINISH 1 [4],LINE MARKING,0.1,FINISH 2 [5],,0.0,,,0.0,,GENERAL SUPPLIER,UNBS 822-1,EXCELLENT DURABILITY,Wood - Birch,Wood,RGB 173-132-096,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,Wood 4,1/Mats/wood_birch_color.jpg,PU SPORTS FLOOR 8MM. 8mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 40 kg/m³. λ=0.023 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Birch - Yellow,Hardwood,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,40.0,0.023,0.348,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Sports-Court-Wood,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-SPORTS-WOOD-22MM-INT-SP04,FLR-087,A-FLR,SPORTS FLOOR,WOODEN SPORTS FLOOR 22MM,INTERIOR,BASKETBALL,22.0,0.8661417323,20.0,74000,EXCELLENT,MAPLE STRIP FLOORING,2.0,MAPLE FLOORING,22.0,FINISH 1 [4],SPORTS SEAL,0.5,FINISH 2 [5],,0.0,,,0.0,,,0.0,,NILE PLY,"BS EN 13226, BS EN 14342",EXCELLENT DURABILITY,Wood - Birch,Wood,RGB 173-132-096,,50.0,64.0,RGB 120-120-120,,RGB 120-120-120,Wood 4,1/Mats/wood_birch_color.jpg,WOODEN SPORTS FLOOR 22MM. 22mm nominal thickness. For interior applications. Fire classification: D s2 d0. Density: 720 kg/m³. λ=0.16 W/mK. Complies with BS EN 13226.,Acclimate 48-72 hours before installation. Maintain 10-15mm expansion gap at perimeters. Install over DPM on concrete. Maintain D s2 d0 in completed assembly. Install per BS EN 13226.,,RGB 000-000-000,,RGB 000-000-000,Birch - Yellow,Hardwood,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/wood_floor/wood_floor_diff_2k.jpg,720.0,0.16,0.137,1600.0,D s2 d0,0.15,15.0,-900.0,1200.0,4500000.0,Wood-Cut,Wood-Plank-Med,Solid fill,"139,90,43",50.0,100.0
02_FLOORS,FLOORS,A-FLR-RAISED-ACCESS-STANDARD-150MM-INT-RA01,FLR-088,A-FLR,RAISED ACCESS,STANDARD ACCESS FLOOR 150MM,INTERIOR,DATA CENTER,150.0,5.905511811,20.0,74000,EXCELLENT,"600X600 PANELS, 150MM VOID",2.0,STEEL-CONCRETE PANEL,30.0,STRUCTURE [1],PEDESTAL SYSTEM,120.0,STRUCTURE [1],,0.0,,,0.0,,,0.0,,GENERAL SUPPLIER,UNBS 822-1,EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,STANDARD ACCESS FLOOR 150MM. 150mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.107,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Access-Floor-Panel,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-RAISED-ACCESS-LOW-100MM-INT-RA02,FLR-089,A-FLR,RAISED ACCESS,LOW PROFILE ACCESS FLOOR 100MM,INTERIOR,OFFICE,100.0,3.937007874,20.0,74000,GOOD,"600X600 PANELS, 100MM VOID",2.0,STEEL-CONCRETE PANEL,30.0,STRUCTURE [1],PEDESTAL SYSTEM,70.0,STRUCTURE [1],,0.0,,,0.0,,,0.0,,GENERAL SUPPLIER,UNBS 822-1,GOOD DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,LOW PROFILE ACCESS FLOOR 100MM. 100mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Access-Floor-Panel,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-GLASS-MOSAIC-6MM-INT-MS01,FLR-090,A-FLR,GLASS MOSAIC,GLASS MOSAIC 6MM,INTERIOR,FEATURE,6.0,0.2362204724,10.0,37000,EXCELLENT,20X20MM CHIPS,1.0,GLASS MOSAIC,6.0,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,LION GLASS,"BS EN 572:2012, BS EN 12150",EXCELLENT DURABILITY,"Glass, Clear Glazing",Glass,RGB 223-223-223,100.0,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,,,GLASS MOSAIC 6MM. 6mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2500 kg/m³. λ=1.0 W/mK. Complies with BS EN 572:2012.,Maintain A1 Non-combustible in completed assembly. Install per BS EN 572:2012.,,RGB 000-000-000,,RGB 000-000-000,Glass - Soda Lime,Glass - Lime Window,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/ice/ice_diff_2k.jpg,2500.0,1.0,0.006,720.0,A1 Non-combustible,0.18,30.0,850.0,85.0,318750.0,Glass-Cut,Glass-Clear,Solid fill,"173,216,230",1000.0,0.0
02_FLOORS,FLOORS,A-FLR-CERAMIC-MOSAIC-6MM-INT-MS02,FLR-091,A-FLR,CERAMIC MOSAIC,CERAMIC MOSAIC 6MM,INTERIOR,BATHROOM,6.0,0.2362204724,10.0,37000,GOOD,25X25MM CHIPS,1.0,CERAMIC MOSAIC,6.0,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,RAK CERAMICS,"BS EN 14411:2016, ISO 13006",GOOD DURABILITY,"Tile, Mosaic, Gray",Generic,RGB 110-115-110,,50.0,64.0,RGB 000-000-000,,RGB 000-000-000,Diagonal crosshatch,1/Mats/tiles_glass_mosaic_color.jpg,CERAMIC MOSAIC 6MM. 6mm nominal thickness. For interior applications. Fire classification: A1 Non-combustible. Density: 2300 kg/m³. λ=1.3 W/mK. Complies with BS EN 14411:2016.,Substrate level within 3mm over 3m span. Use BS 5385 compliant adhesive system. Grout joints 2-5mm width. Maintain A1 Non-combustible in completed assembly. Install per BS EN 14411:2016.,,RGB 000-000-000,,RGB 000-000-000,Tile - Porcelain,Tile - Ceramic Floor,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/mosaic_tiles/mosaic_tiles_diff_2k.jpg,2300.0,1.3,0.005,800.0,A1 Non-combustible,0.01,0.0,400.0,25.0,93750.0,Tile-Cut-Ceramic,Tile-Mosaic-25,Solid fill,"255,255,255",200.0,0.0
02_FLOORS,FLOORS,A-FLR-STAMPED-CONCRETE-100MM-EXT-DC01,FLR-092,A-FLR,STAMPED CONCRETE,STAMPED CONCRETE 100MM,EXTERIOR,PATIO,100.0,3.937007874,10.0,37000,GOOD,PATTERN IMPRINTED,2.0,CONCRETE SLAB,100.0,STRUCTURE [1],PATTERN + SEAL,2.0,FINISH 2 [5],,0.0,,,0.0,,,0.0,,HIMA CEMENT,"BS EN 206:2013, UNBS 822-1",GOOD DURABILITY,"Concrete, Cast-in-Place gray",Concrete,RGB 192-192-192,,50.0,64.0,RGB 000-000-000,Sand,RGB 000-000-000,Concrete,1/Mats/concrete_cast-in-place_color.jpg,STAMPED CONCRETE 100MM. 100mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with BS EN 206:2013.,Allow 28 days curing before finishes. Provide movement joints at 6m max centres. Check substrate moisture before finish. Maintain A1 Non-combustible in completed assembly. Install per BS EN 206:2013.,,RGB 000-000-000,,RGB 000-000-000,Concrete(1),Concrete,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Stamped-Ashlar,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-EXPOSED-AGGREGATE-100MM-EXT-DC02,FLR-093,A-FLR,EXPOSED AGGREGATE,EXPOSED AGGREGATE 100MM,EXTERIOR,DRIVEWAYS,100.0,3.937007874,10.0,37000,GOOD,AGGREGATE EXPOSED,2.0,CONCRETE SLAB,100.0,STRUCTURE [1],RETARDER + WASH,1.0,FINISH 2 [5],,0.0,,,0.0,,,0.0,,GENERAL SUPPLIER,UNBS 822-1,GOOD DURABILITY,"Concrete, Precast",Concrete,RGB 146-147-144,,50.0,64.0,RGB 000-000-000,Sand,RGB 000-000-000,Concrete,1/Mats/concrete_precast-smooth-ext_color.jpg,EXPOSED AGGREGATE 100MM. 100mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Concrete 5.0 ksi,Concrete,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/concrete_floor_003/concrete_floor_003_diff_2k.jpg,2400.0,1.4,0.071,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid fill,"192,192,192",25.0,2.5
02_FLOORS,FLOORS,A-FLR-TIMBER-DECKING-25MM-EXT-DK01,FLR-094,A-FLR,TIMBER DECKING,HARDWOOD DECKING 25MM,EXTERIOR,DECK,25.0,0.9842519685,10.0,37000,GOOD,HARDWOOD BOARDS,1.0,HARDWOOD DECKING,25.0,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,NILE PLY,"BS EN 13226, BS EN 14342",GOOD DURABILITY,Oak Flooring,Wood,RGB 104-079-049,,50.0,128.0,RGB 000-000-000,75mm Parallel,RGB 000-000-000,Diagonal Down,1/Mats/floor_oak_color_stained_brown.jpg,HARDWOOD DECKING 25MM. 25mm nominal thickness. For exterior applications. Fire classification: D s2 d0. Density: 720 kg/m³. λ=0.16 W/mK. Complies with BS EN 13226.,Acclimate 48-72 hours before installation. Maintain 10-15mm expansion gap at perimeters. Install over DPM on concrete. Maintain D s2 d0 in completed assembly. Install per BS EN 13226.,,RGB 000-000-000,,RGB 000-000-000,Oak - Red,Oak,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/wood_planks/wood_planks_diff_2k.jpg,720.0,0.16,0.156,1600.0,D s2 d0,0.15,15.0,-900.0,1200.0,4500000.0,Wood-Cut,Wood-Decking-Standard,Solid fill,"139,90,43",50.0,100.0
02_FLOORS,FLOORS,A-FLR-WPC-DECKING-25MM-EXT-DK02,FLR-095,A-FLR,WPC DECKING,COMPOSITE DECKING 25MM,EXTERIOR,BALCONY,25.0,0.9842519685,10.0,37000,EXCELLENT,WOOD PLASTIC COMPOSITE,1.0,WPC DECKING,25.0,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,NILE PLY,UNBS 822-1,EXCELLENT DURABILITY,"Laminate, Ivory, Matte",Plastic,RGB 244-244-244,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,COMPOSITE DECKING 25MM. 25mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 600 kg/m³. λ=0.14 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Phenolic Resin,Plastic Laminate,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/wood_planks/wood_planks_diff_2k.jpg,600.0,0.14,0.179,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Concrete-Cut,Solid fill,"192,192,192",25.0,2.5
03_ROOFS,ROOFS,A-RF-METAL-IRON-30G-0.7MM-EXT-M01,RF-001,A-RF,METAL ROOFING,IRON SHEET 30 GAUGE 0.7MM,EXTERIOR,RESIDENTIAL,0.7,0.0275590551,10.0,37000,GOOD,STANDARD CORRUGATED,1.0,IRON SHEET 30 GAUGE 0.7MM,0.7,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,"BS EN 10025:2019, UNBS 822-1",GOOD DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,IRON SHEET 30 GAUGE 0.7MM. 0.7mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 7850 kg/m³. λ=50.0 W/mK. Complies with BS EN 10025:2019.,Maintain A1 Non-combustible in completed assembly. Install per BS EN 10025:2019.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_plate/metal_plate_diff_2k.jpg,7850.0,50.0,0.0,450.0,A1 Non-combustible,0.05,45.0,2500.0,4500.0,16875000.0,Steel-Section,Metal-Panel-Horizontal,Solid fill,"128,128,128",0.0,355.0
03_ROOFS,ROOFS,A-RF-METAL-IRON-28G-0.9MM-EXT-M02,RF-002,A-RF,METAL ROOFING,IRON SHEET 28 GAUGE 0.9MM,EXTERIOR,COMMERCIAL,0.9,0.0354330709,10.0,37000,VERY GOOD,HEAVY GAUGE,1.0,IRON SHEET 28 GAUGE 0.9MM,0.9,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,"BS EN 10025:2019, UNBS 822-1",VERY GOOD DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,IRON SHEET 28 GAUGE 0.9MM. 0.9mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 7850 kg/m³. λ=50.0 W/mK. Complies with BS EN 10025:2019.,Maintain A1 Non-combustible in completed assembly. Install per BS EN 10025:2019.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_plate/metal_plate_diff_2k.jpg,7850.0,50.0,0.0,450.0,A1 Non-combustible,0.05,45.0,2500.0,4500.0,16875000.0,Steel-Section,Metal-Panel-Horizontal,Solid fill,"128,128,128",0.0,355.0
03_ROOFS,ROOFS,A-RF-METAL-IRON-26G-1.2MM-EXT-M03,RF-003,A-RF,METAL ROOFING,IRON SHEET 26 GAUGE 1.2MM,EXTERIOR,INDUSTRIAL,1.2,0.0472440945,10.0,37000,EXCELLENT,HEAVY DUTY,1.0,IRON SHEET 26 GAUGE 1.2MM,1.2,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,"BS EN 10025:2019, UNBS 822-1",EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,IRON SHEET 26 GAUGE 1.2MM. 1.2mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 7850 kg/m³. λ=50.0 W/mK. Complies with BS EN 10025:2019.,Maintain A1 Non-combustible in completed assembly. Install per BS EN 10025:2019.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_plate/metal_plate_diff_2k.jpg,7850.0,50.0,0.0,450.0,A1 Non-combustible,0.05,45.0,2500.0,4500.0,16875000.0,Steel-Section,Metal-Panel-Horizontal,Solid fill,"128,128,128",0.0,355.0
03_ROOFS,ROOFS,A-RF-METAL-ALUMINUM-0.7MM-EXT-M04,RF-004,A-RF,METAL ROOFING,ALUMINUM SHEET 0.7MM,EXTERIOR,MODERN,0.7,0.0275590551,12.0,44400,EXCELLENT,LIGHTWEIGHT,1.0,ALUMINUM SHEET 0.7MM,0.7,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,"BS EN 755:2016, BS EN 573",EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,ALUMINUM SHEET 0.7MM. 0.7mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 2700 kg/m³. λ=200.0 W/mK. Complies with BS EN 755:2016.,Allow for thermal expansion at fixings. Use isolation gaskets at dissimilar metals. Maintain A1 Non-combustible in completed assembly. Install per BS EN 755:2016.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/aluminum_panel/aluminum_panel_diff_2k.jpg,2700.0,200.0,0.0,900.0,A1 Non-combustible,0.05,35.0,8500.0,5500.0,20625000.0,Steel-Section,Metal-Aluminum,Solid fill,"192,192,192",0.0,310.0
03_ROOFS,ROOFS,A-RF-METAL-ZINCALUM-0.8MM-EXT-M05,RF-005,A-RF,METAL ROOFING,ZINCALUME SHEET 0.8MM,EXTERIOR,PREMIUM,0.8,0.031496063,12.0,44400,EXCELLENT,ZINC-ALUMINUM,1.0,ZINCALUME SHEET 0.8MM,0.8,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,UNBS 822-1,EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,ZINCALUME SHEET 0.8MM. 0.8mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=110.0 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/zinc_metal/zinc_metal_diff_2k.jpg,2400.0,110.0,0.0,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Steel-Section,Metal-Zinc,Solid fill,"192,192,192",25.0,2.5
03_ROOFS,ROOFS,A-RF-METAL-STONE-COATED-0.5MM-EXT-M06,RF-006,A-RF,METAL ROOFING,STONE COATED STEEL 0.5MM,EXTERIOR,LUXURY,0.5,0.0196850394,12.0,44400,EXCELLENT,STONE FINISH,1.0,STONE COATED STEEL 0.5MM,0.5,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,"BS EN 12057:2004, BS EN 1469",EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,STONE COATED STEEL 0.5MM. 0.5mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 7850 kg/m³. λ=50.0 W/mK. Complies with BS EN 12057:2004.,Allow for thermal expansion at fixings. Use isolation gaskets at dissimilar metals. Maintain A1 Non-combustible in completed assembly. Install per BS EN 12057:2004.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_plate/metal_plate_diff_2k.jpg,7850.0,50.0,0.0,450.0,A1 Non-combustible,0.05,45.0,2500.0,4500.0,16875000.0,Stone-Cut,Stone-Ashlar-Running,Solid fill,"128,128,128",0.0,355.0
03_ROOFS,ROOFS,A-RF-METAL-STANDING-SEAM-0.7MM-EXT-M07,RF-007,A-RF,METAL ROOFING,STANDING SEAM 0.7MM,EXTERIOR,CONTEMPORARY,0.7,0.0275590551,12.0,44400,EXCELLENT,CONCEALED FASTENERS,1.0,STANDING SEAM 0.7MM,0.7,FINISH 1 [4],,0.0,,,0.0,,,0.0,,,0.0,,ROOFINGS LTD,UNBS 822-1,EXCELLENT DURABILITY,Metal Panel,Metal,RGB 189-187-185,,50.0,128.0,RGB 000-000-000,,RGB 000-000-000,,,STANDING SEAM 0.7MM. 0.7mm nominal thickness. For exterior applications. Fire classification: A1 Non-combustible. Density: 2400 kg/m³. λ=1.4 W/mK. Complies with UNBS 822-1.,Maintain A1 Non-combustible in completed assembly. Install per UNBS 822-1.,,RGB 000-000-000,,RGB 000-000-000,Stainless Steel,Stainless Steel,https://dl.polyhaven.org/file/ph-assets/Textures/jpg/2k/metal_roof/metal_roof_diff_2k.jpg,2400.0,1.4,0.001,840.0,A1 Non-combustible,0.02,50.0,150.0,120.0,450000.0,Concrete-Cut,Metal-Standing-Seam,Solid fill,"192,192,192",25.0,2.5
